,Total_Stops,Price,Airline_Air India,Airline_GoAir,Airline_IndiGo,Airline_Jet Airways,Airline_Jet Airways Business,Airline_Multiple carriers,Airline_Multiple carriers Premium economy,Airline_SpiceJet,Airline_Trujet,Airline_Vistara,Airline_Vistara Premium economy,Source_Chennai,Source_Delhi,Source_Kolkata,Source_Mumbai,Destination_Cochin,Destination_Delhi,Destination_Hyderabad,Destination_Kolkata,Destination_New Delhi,Journeyday,Journeymonth,Dephour,Depmin,Arrivalhour,Arrivalmin,Durationhours,Durationmins
207,0.0,4878,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,27,6,17,0,19,35,2,35
208,1.0,10844,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,21,5,14,5,23,35,9,30
209,2.0,15129,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,18,5,23,5,4,25,29,20
210,0.0,3943,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12,5,0,30,3,25,2,55
211,1.0,5583,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,6,6,6,5,11,20,5,15
212,1.0,9646,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,6,6,7,5,16,10,9,5
213,1.0,7677,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,6,8,30,19,15,10,45
214,1.0,6842,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,6,5,10,10,5,4,55
215,0.0,4995,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,24,6,8,45,10,15,1,30
216,1.0,9555,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,9,6,7,10,18,50,11,40
217,0.0,4077,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,6,1,30,4,15,2,45
218,0.0,7229,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12,5,15,15,18,10,2,55
219,1.0,12192,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,9,6,9,0,19,0,10,0
220,0.0,5911,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12,4,10,0,12,45,2,45
221,1.0,8372,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,12,6,9,0,19,15,10,15
222,0.0,4995,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,18,3,7,10,8,35,1,25
223,1.0,14323,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,9,5,10,0,19,15,9,15
224,2.0,13014,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,9,6,5,30,4,25,22,55
225,2.0,13591,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,6,6,14,25,19,15,28,50
226,2.0,18799,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,3,5,25,18,50,37,25
227,0.0,3943,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,27,4,23,30,2,20,2,50
228,0.0,1965,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,21,5,5,45,7,15,1,30
229,0.0,4995,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,27,5,10,20,11,50,1,30
230,1.0,14641,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,24,3,16,50,18,30,25,40
231,0.0,4460,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12,4,20,45,23,20,2,35
232,1.0,10191,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,18,5,13,0,19,15,6,15
233,1.0,13843,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,9,3,2,15,19,45,17,30
234,1.0,6349,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,5,21,50,3,35,5,45
235,0.0,4409,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,5,10,20,12,55,2,35
236,1.0,17024,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,6,3,18,15,19,45,25,30
237,1.0,13727,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,18,5,7,5,21,0,13,55
238,0.0,8855,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,3,18,25,21,20,2,55
239,1.0,12524,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,24,6,8,45,19,0,10,15
240,1.0,13555,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,3,11,40,20,20,8,40
241,1.0,10844,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,6,6,30,12,0,5,30
242,1.0,13587,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,9,6,9,0,21,0,12,0
243,0.0,3543,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,12,6,9,45,12,0,2,15
244,0.0,4842,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,18,3,7,5,9,20,2,15
245,0.0,3943,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,24,4,23,30,2,20,2,50
246,1.0,10577,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,9,6,19,15,4,25,9,10
247,1.0,6979,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,15,5,10,35,21,0,10,25
248,0.0,11982,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,27,6,17,45,20,5,2,20
249,1.0,5264,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,6,6,8,45,13,15,4,30
250,0.0,8001,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,3,3,6,0,9,10,3,10
251,2.0,10651,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,6,19,45,19,15,23,30
252,1.0,10844,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,24,5,16,30,19,50,27,20
253,1.0,6601,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,27,3,9,45,22,20,12,35
254,1.0,6587,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,21,3,19,0,19,15,24,15
255,0.0,3173,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,21,3,13,10,14,30,1,20
256,0.0,5228,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9,5,10,0,12,45,2,45
257,0.0,5769,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,21,6,7,10,10,10,3,0
258,1.0,14714,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,6,6,8,0,19,0,11,0
259,2.0,13014,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,6,5,30,19,0,13,30
260,0.0,3359,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,6,22,10,1,0,2,50
261,0.0,6722,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,20,55,23,50,2,55
262,0.0,4462,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,18,3,9,35,12,20,2,45
263,1.0,6171,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,9,3,4,55,16,10,11,15
264,2.0,12303,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,21,5,5,50,20,25,14,35
265,1.0,7695,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,21,3,11,40,1,35,13,55
266,1.0,5684,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,24,6,11,25,1,30,14,5
267,1.0,8366,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12,6,16,50,7,55,15,5
268,0.0,19630,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,3,11,40,13,55,2,15
269,1.0,13502,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,3,14,5,5,5,15,0
270,1.0,14781,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,5,21,10,10,5,12,55
271,1.0,6513,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,12,6,7,10,16,10,9,0
272,1.0,9929,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,6,7,0,19,15,12,15
273,2.0,18275,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,6,6,17,50,1,30,7,40
274,1.0,4487,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,9,4,6,5,9,25,27,20
275,0.0,2754,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,15,3,21,20,22,45,1,25
276,0.0,2575,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,27,3,6,20,7,40,1,20
277,1.0,8224,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,12,6,15,55,21,25,5,30
278,1.0,8991,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,9,3,20,30,8,15,11,45
279,0.0,5000,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,24,6,5,35,8,50,3,15
280,1.0,8529,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12,6,18,55,19,50,24,55
281,1.0,14042,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,3,6,5,9,25,27,20
282,0.0,4030,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,24,5,11,10,14,5,2,55
283,1.0,10844,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,6,18,55,12,0,17,5
284,0.0,4804,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,5,21,25,0,5,2,40
285,1.0,7308,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,27,5,17,30,1,30,8,0
286,0.0,4823,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12,5,16,55,19,55,3,0
287,1.0,10262,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,24,6,9,0,12,35,27,35
288,1.0,12898,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,27,5,20,55,4,25,7,30
289,2.0,12778,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,3,17,25,16,20,22,55
290,1.0,14871,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,3,4,45,13,20,8,35
291,2.0,8708,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,21,3,13,20,19,15,29,55
292,1.0,10844,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,6,20,0,18,15,22,15
293,0.0,4129,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,6,3,5,45,7,5,1,20
294,0.0,4804,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,18,5,21,25,0,5,2,40
295,0.0,7229,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,5,8,20,11,20,3,0
296,1.0,7832,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,3,7,0,19,10,12,10
297,0.0,3859,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,18,3,9,30,12,5,2,35
298,1.0,9001,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,6,6,7,30,19,15,11,45
299,0.0,4878,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,9,5,17,0,19,35,2,35
300,0.0,2754,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3,5,2,35,4,5,1,30
301,0.0,4668,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,27,6,7,0,9,40,2,40
302,0.0,5216,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12,5,10,20,12,55,2,35
303,2.0,10368,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,6,6,5,30,4,25,22,55
304,2.0,8146,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,9,3,6,40,21,20,14,40
305,1.0,12242,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,27,3,13,0,4,25,15,25
306,1.0,9134,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,3,8,0,15,15,7,15
307,2.0,10939,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,6,6,13,15,9,25,20,10
308,2.0,11753,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,6,6,10,55,7,40,20,45
309,0.0,4174,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,24,4,17,10,19,40,2,30
310,1.0,10844,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,21,5,20,0,19,50,23,50
311,1.0,14714,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,6,16,0,19,0,27,0
312,1.0,9899,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12,6,6,30,12,0,5,30
313,1.0,14871,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,3,9,10,21,0,11,50
314,0.0,7295,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,6,3,13,20,15,35,2,15
315,2.0,13465,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,6,6,18,45,19,15,24,30
316,0.0,3543,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,21,5,17,45,20,5,2,20
317,1.0,7198,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,27,6,19,0,1,30,6,30
318,1.0,10262,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,6,8,0,4,25,20,25
319,0.0,4148,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,15,3,15,20,17,55,2,35
320,0.0,8016,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,27,6,15,15,18,10,2,55
321,1.0,10262,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,9,6,22,50,4,25,5,35
322,0.0,3841,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,15,6,14,55,17,25,2,30
323,1.0,11507,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,3,9,45,0,30,14,45
324,1.0,14781,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,5,8,25,20,45,12,20
325,1.0,16079,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,27,5,17,30,19,0,25,30
326,1.0,12898,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,27,5,22,50,4,25,5,35
327,1.0,15353,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,6,3,7,30,19,15,11,45
328,0.0,7303,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,3,18,25,21,20,2,55
329,1.0,6197,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,24,3,15,5,20,45,5,40
330,1.0,8996,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,6,9,10,13,15,4,5
331,1.0,6528,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,21,3,14,20,22,20,8,0
332,0.0,4239,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9,4,20,55,23,40,2,45
333,0.0,4148,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12,3,20,25,23,5,2,40
334,0.0,3971,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,24,5,21,10,0,5,2,55
335,1.0,5192,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,5,7,35,23,30,15,55
336,2.0,9483,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,9,4,13,25,12,35,23,10
337,2.0,18804,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,6,11,40,19,0,7,20
338,0.0,5201,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,18,6,5,10,8,0,2,50
339,1.0,16079,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,27,5,11,30,19,0,7,30
340,0.0,7229,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,15,6,19,50,22,50,3,0
341,1.0,6795,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,27,5,17,45,1,30,7,45
342,1.0,10953,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,5,9,35,10,55,25,20
343,2.0,15965,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,24,6,15,5,1,30,10,25
344,2.0,9968,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,9,4,12,55,19,15,30,20
345,0.0,4804,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,6,22,15,0,50,2,35
346,1.0,16079,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,27,5,10,0,19,0,9,0
347,2.0,11507,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,12,6,21,25,12,35,15,10
348,2.0,11542,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,6,9,25,13,45,28,20
349,0.0,7229,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,24,4,17,45,20,45,3,0
350,0.0,4544,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,27,4,6,0,8,45,2,45
351,1.0,6496,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,15,5,5,10,10,5,4,55
352,0.0,4804,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,15,6,21,25,0,5,2,40
353,1.0,13439,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,11,5,9,15,22,10
354,1.0,6540,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,27,3,18,15,4,25,10,10
355,0.0,4591,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,6,23,30,2,20,2,50
356,1.0,4437,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,3,16,15,20,35,4,20
357,1.0,6151,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,21,3,20,10,7,10,11,0
358,0.0,7754,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,21,6,17,45,20,45,3,0
359,1.0,10262,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,24,6,14,0,12,35,22,35
360,0.0,8016,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9,6,18,55,22,0,3,5
361,0.0,4781,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,24,3,6,55,9,35,2,40
362,0.0,4668,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,27,6,11,30,14,20,2,50
363,1.0,14594,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,3,11,50,8,55,21,5
364,1.0,14231,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,24,3,16,55,4,45,11,50
365,1.0,8425,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,15,5,5,15,6,50,25,35
366,1.0,9646,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,12,6,7,5,22,30,15,25
367,0.0,7295,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,3,14,40,17,5,2,25
368,1.0,5162,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,4,6,50,10,30,3,40
369,0.0,6860,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,3,18,25,21,20,2,55
370,0.0,6216,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,15,4,6,0,9,10,3,10
371,1.0,5192,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,24,5,7,35,19,25,11,50
372,0.0,4823,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9,4,20,0,22,50,2,50
373,0.0,3919,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3,4,9,30,12,20,2,50
374,0.0,2754,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3,6,19,5,20,35,1,30
375,1.0,9315,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,9,5,7,30,19,0,11,30
376,1.0,11667,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,27,3,10,0,18,50,8,50
377,1.0,6224,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12,6,8,25,4,40,20,15
378,2.0,13349,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,24,3,9,25,5,35,20,10
379,1.0,11087,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,3,16,55,9,0,16,5
380,1.0,15603,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,6,3,13,0,1,35,12,35
381,2.0,15129,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,9,5,19,30,12,35,17,5
382,0.0,4823,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9,4,16,55,19,55,3,0
383,1.0,8452,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,5,7,10,22,40,15,30
384,1.0,12524,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,6,6,7,30,19,0,11,30
385,0.0,3384,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,27,3,17,45,20,5,2,20
386,1.0,10262,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,6,19,15,19,0,23,45
387,0.0,1965,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,18,6,13,15,14,45,1,30
388,0.0,4804,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,18,5,22,15,0,50,2,35
389,1.0,16079,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,27,5,18,15,19,0,24,45
390,2.0,13292,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,6,21,25,19,0,21,35
391,1.0,6751,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,9,5,7,55,13,25,5,30
392,1.0,8669,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,15,5,7,0,19,15,12,15
393,1.0,14871,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,3,17,30,1,35,8,5
394,1.0,12898,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,21,5,14,0,19,0,5,0
395,0.0,3919,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,6,6,9,30,12,20,2,50
396,1.0,36983,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,3,12,50,19,15,6,25
397,0.0,3597,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,6,19,35,21,55,2,20
398,0.0,10741,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,3,17,0,19,45,2,45
399,2.0,11432,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,6,16,50,5,35,12,45
400,1.0,11087,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,3,18,55,10,45,15,50
401,2.0,13292,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,6,9,35,12,35,27,0
402,3.0,10493,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,15,6,5,15,7,40,26,25
403,0.0,7631,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,3,7,45,10,40,2,55
404,2.0,13381,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,6,6,6,50,7,40,24,50
405,1.0,13731,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,6,20,0,4,40,8,40
406,2.0,11911,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,21,5,5,55,7,40,25,45
407,0.0,4591,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,18,4,23,30,2,20,2,50
408,1.0,14848,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,6,13,0,19,15,6,15
409,1.0,8266,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,12,6,8,45,19,15,10,30
410,2.0,12392,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,18,5,17,15,19,15,26,0
411,1.0,13044,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12,6,18,55,12,0,17,5
412,1.0,12898,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,21,5,7,5,4,25,21,20
413,1.0,12242,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,21,3,22,50,4,25,5,35
414,0.0,3943,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,18,5,10,10,13,0,2,50
415,1.0,11105,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,24,3,20,20,22,10,25,50
416,1.0,14388,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12,5,21,10,9,20,12,10
417,2.0,13014,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,18,5,19,30,12,35,17,5
